id,doctitle,doccontent,docpuburl,docpubtime,doctype
d090bd23-b080-457d-a5d4-d6d0fd7c0a80,新纶科技：2016年公开发行公司债券募集说明书（面向合格投资者）,深圳市新纶科技股份有限公司 公开发行债券募集说明书 1 深圳市（面向合格投资者） （申报稿） 主承销商/受托管理人 （注册地址：济南市市中区经七路 86 号） 签署日期：二〇一六年 月 日 深圳市新纶,http://disc.static.szse.cn/download/disc/disk01/finalpage/2016-03-26/4db1c904-5388-4a33-af17-75b771538c63.PDF,2016-03-26,PDF
c434d233-5741-47a5-96c2-e14a57c35ce7,冀中能源：公开发行2016年公司债券募集说明书（面向合格投资者）（第一期）,冀中能源股份有限公司 公司债券募集说明书 1-1-1 股票简称：冀中能源 股票代码：000937 冀中能源股份有限公司 （住所：河北省邢台市中兴西大街 191 号） 公开发行 2016年公司债券募集说,http://disc.static.szse.cn/download/disc/disk01/finalpage/2016-03-21/fa22f896-e393-468c-8aba-395146f24136.PDF,2016-03-21,PDF
53755d2f-3200-4c5b-9850-e147b6e25f15,三湘股份：2016年面向合格投资者公开发行公司债券募集说明书,三湘股份有限公司 2016 年 面向合格投资者公开发行公司债券 募集说明书 发行人 三湘股份有限公司 住所：上海市杨浦区逸仙路 333 号 主承销商 二〇一六年三月 住所：上海市广东路689号 三湘股,http://disc.static.szse.cn/download/disc/disk01/finalpage/2016-03-21/f5cf1234-875d-4bb0-8533-b9cba558de86.PDF,2016-03-21,PDF
3e079f33-9651-4e03-ad38-27956a91f13e,中航地产：2016年公开发行公司债券募集说明书（面向合格投资者）,1 中航地产股份有限公司 （深圳市福田区振华路 163 号飞亚达大厦六楼） 2016年公开发行公司债券 募集说明书 （面向合格投资者） 主承销商 （江西省南昌市红谷滩新区红谷中大道 1619 号南昌国,http://disc.static.szse.cn/download/disc/disk01/finalpage/2016-02-26/e1fba7c9-5106-4155-b4e2-382832812944.PDF,2016-02-26,PDF
458fbbe6-b1d9-4ee8-acee-7e66390bac1e,甘肃电投：公开发行2015年公司债券募集说明书,股票简称：甘肃电投 股票代码：000791 甘肃电投能源发展股份有限公司 （住所：甘肃省兰州市城关区北滨河东路 69 号甘肃投资集团大厦） 公开发行 2015 年公司债券 募集说明书 保荐机构（主承销,http://disc.static.szse.cn/download/disc/disk01/finalpage/2015-09-08/128a59dc-c37f-41bb-92f3-63116b41a500.PDF,2015-09-08,PDF
a99c3253-da1f-493e-a8f9-e65fc0a602bd,15东莞债：公开发行公司债券募集说明书,东莞证券股份有限公司 （东莞市莞城区可园南路 1号） 公开发行公司债券募集说明书 （面向合格投资者） 主承销商 东方花旗证券有限公司 （上海市中山南路 318号东方国际金融广场 2号楼 24楼） 签署,http://disc.static.szse.cn/download/disc/disk01/finalpage/2015-09-07/768820d3-2311-41cc-b5cd-e1a003edbb2f.PDF,2015-09-07,PDF
a6389a1f-a0bb-4cbf-b189-d622c4a25d11,太安堂：2016年面向合格投资者公开发行公司债券募集说明书,广东太安堂药业股份有限公司 2016 年面向合格投资者公开发行公司债券募集说明书 1-1-1 广东太安堂药业股份有限公司 （注册地址：广东省汕头市金园工业区 11R2-2 片区第 1、2 座） 201,http://disc.static.szse.cn/download/disc/disk01/finalpage/2016-01-29/9a055bc2-040a-435f-8afe-4c5d65106827.PDF,2016-01-29,PDF
5212c2f8-b27b-443c-8099-c1509b1d9e8d,搜于特：公开发行2015年公司债券募集说明书,"证券代码：002503 证券简称：搜于特 东东莞莞市市搜搜于于特特服服装装股股份份有有限限公公司司 （DONGGUAN SOUYUTE FASHION Co.,Ltd.） （东莞市道滘镇昌平第二工业区",http://disc.static.szse.cn/download/disc/disk01/finalpage/2015-08-20/b5993df9-bd14-42ba-bfb8-7f8a32250c8c.PDF,2015-08-20,PDF
3ea9a499-e538-436b-a23d-a1e89ab69b2f,华邦颖泰：2015年公开发行公司债券募集说明书,华邦颖泰股份有限公司 （注册地址：重庆市渝北区人和星光大道 69号） 2015年公开发行公司债券 募集说明书 保荐人（主承销商） （注册地址：重庆市江北区桥北苑 8号） 募集说明书签署日：二〇一五年八,http://disc.static.szse.cn/download/disc/disk01/finalpage/2015-08-12/14966274-9030-4101-91a3-c71eb8fde3ea.PDF,2015-08-12,PDF
a9b21338-6d86-48c8-a41e-b9d5feac0a49,高鸿股份：2016年面向合格投资者公开发行公司债券募集说明书,大唐高鸿数据网络技术股份有限公司 2016年面向合格投资者公开发行公司债券 募集说明书 大唐高鸿数据网络技术股份有限公司 （贵州省贵阳市花溪区磊花路口） 主承销商 （注册地址：重庆市江北区桥北苑 8 ,http://disc.static.szse.cn/download/disc/disk01/finalpage/2016-01-19/68239c9e-87ec-4ab6-8e62-e3fac050309c.PDF,2016-01-19,PDF
2c8ce91b-e150-46df-9232-379f68983ff6,中环股份：公开发行公司债券募集说明书,"股票简称：中环股份 股票代码：002129 天津中环半导体股份有限公司 Tianjin Zhonghuan Semiconductor Co.,Ltd. （住所：天津新技术产业园区华苑产业区（环外）海",http://disc.static.szse.cn/download/disc/disk01/finalpage/2015-08-11/c581a37a-efec-46c4-a005-cc3b1268b063.PDF,2015-08-11,PDF
a99faa24-f0ab-4eb7-bec9-b2fa21908b1f,蓝色光标：2016年公开发行公司债券募集说明书（面向合格投资者）,I 声明 本募集说明书依据《中华人民共和国公司法》、《中华人民共和国证券法》、 《公司债券发行与交易管理办法》、《公开发行证券的公司信息披露内容与格式准 则第 23 号——公开发行公司债券募集说明书（,http://disc.static.szse.cn/download/disc/disk01/finalpage/2016-01-14/72ba59fb-6610-4017-a26f-440cc81670be.PDF,2016-01-14,PDF
9c290c5d-1203-412c-b794-3d420b375eae,中房地产：公开发行2015年公司债券募集说明书,股票简称：中房地产 股票代码：000736 中房地产股份有限公司 CHINA REAL ESTATE CORPERATION LIMITED （重庆市江北区观音桥建新北路 86 号） 公开发行 201,http://disc.static.szse.cn/download/disc/disk01/finalpage/2015-08-10/0eb52080-895a-4c2f-aff8-9c6ff09ff217.PDF,2015-08-10,PDF
1aea8a40-a00a-400e-95bb-c0f35b74e0c9,荣安地产：2015年公开发行公司债券募集说明书,1-1-1 声 明 本募集说明书依据《中华人民共和国公司法》、《中华人民共和国证券法》、 《公司债券发行试点办法》、《公开发行证券的公司信息披露内容与格式准则第 23 号——公开发行公司债券募集说明书,http://disc.static.szse.cn/download/disc/disk01/finalpage/2015-08-05/93073e6f-14c6-4fb1-a6ba-ed6a4bf5e652.PDF,2015-08-05,PDF
ce7c4c43-a379-4bc5-9566-088f2b671cd2,穗恒运Ａ：公开发行2015年公司债券募集说明书,股票简称：穗恒运 A 股票代码：000531 广州恒运企业集团股份有限公司 （住所：广州市萝岗区西基工业区西基路） 公开发行 2015 年公司债券募集说明书 联席保荐人（主承销商） （住所：深圳市福田,http://disc.static.szse.cn/download/disc/disk01/finalpage/2015-07-24/0e2bea65-b853-43fd-800c-e16c6962eb9e.PDF,2015-07-24,PDF
a6e05388-a736-4c5e-b9e1-3f4d8cb73e93,京威股份：公开发行公司债券募集说明书（面向合格投资者）,北 北京威 （住所 公 主承销 住所： 威卡威 （ 所：北京 公开发 销商: 深圳市红 签 威汽车 Beijing WKW 市大兴区 发行 2 募集 （面向 红岭中路 签署时间 1-1-1 车零部件 ,http://disc.static.szse.cn/download/disc/disk01/finalpage/2015-12-08/717cb741-42b3-4637-aaee-fc61befd8cfd.PDF,2015-12-08,PDF
68dbdf50-b00c-492c-9304-805327eaf65d,中国武夷：2015年面向合格投资者公开发行公司债券募集说明书（更新后）,中国武夷实业股份有限公司                                                                                        ,http://disc.static.szse.cn/download/disc/disk01/finalpage/2015-12-03/398cf5bf-e80c-409a-ab76-11c09985c95c.PDF,2015-12-03,PDF
72bc7ffd-9356-4063-b6af-881bc25f4a79,东方网力：2015年面向合格投资者公开发行公司债券募集说明书,"简称：东方网力 股票代码：300367 东方网力科技股份有限公司 NETPOSA TECHNOLOGIES,LTD. （住所：北京市海淀区学院路 35号世宁大厦 4层 408 室） 2015年面向合格",http://disc.static.szse.cn/download/disc/disk01/finalpage/2015-12-04/74f16e4e-9c6c-49fe-a3ba-51de9d001152.PDF,2015-12-04,PDF
238fadb7-9620-4265-8f0b-e7c0b2928737,中国武夷：2015年面向合格投资者公开发行公司债券募集说明书（已取消）,中国武夷实业股份有限公司 公司债券募集说明书 1-1-1 声明 本募集说明书依据《中华人民共和国公司法》、《中华人民共和国证券法》、 《公司债券发行与交易管理办法》、《公开发行证券的公司信息披露内容与,http://disc.static.szse.cn/download/disc/disk01/finalpage/2015-12-03/e3430998-7c94-4e59-9158-23979be6e186.PDF,2015-12-03,PDF
4fa20a27-40aa-4d1e-b03b-12e59d05cacb,互动娱乐：2015年面向合格投资者公开发行公司债券募集说明书,星辉互动娱乐股份有限公司 住所：汕头市澄海区星辉工业园（上华镇夏岛路北侧） 2015年面向合格投资者公开发行公司债券 募集说明书 主承销商、债券受托管理人 广州市天河区天河北路 183-187号大都会,http://disc.static.szse.cn/download/disc/disk01/finalpage/2015-11-23/fe262207-fb44-4d07-9310-73910c9187a7.PDF,2015-11-23,PDF
7cb51120-a0f5-4796-9966-a782066f1f9d,东北证券：2015年面向合格投资者公开发行公司债券募集说明书,股票简称：东北证券 股票代码：000686 东北证券股份有限公司 （住所：吉林省长春市自由大路 1138号） 22001155 年年面面向向合合格格投投资资者者 公公开开发发行行公公司司债债券券 募募,http://disc.static.szse.cn/download/disc/disk01/finalpage/2015-11-19/f198cee8-7663-4d43-8668-61877e52348c.PDF,2015-11-19,PDF
95922b4d-0a53-418d-9198-7095ca8ac6a7,岭南园林：公开发行2015年公司债券募集说明书,"股票简称：岭南园林 股票代码：002717 岭南园林股份有限公司 LingNan Landscape Co.,Ltd. （广东省东莞市东城区光明大道 27 号金丰大厦 A 栋 301 室） 公开发行 ",http://disc.static.szse.cn/download/disc/disk01/finalpage/2015-06-11/46ae5b36-8a45-483d-90ab-3c9e09af20d7.PDF,2015-06-11,PDF
7f5a7373-8a67-4b08-8396-7e76beb4c61b,云南旅游：2015年公开发行公司债券募集说明书,云南旅游股份有限公司 2015 年公开发行公司债券募集说明书 股票简称：云南旅游 股票代码：002059 云南旅游股份有限公司 （注册地址：云南省昆明市白龙路世博园） 2015 年公开发行公司债券募集,http://disc.static.szse.cn/download/disc/disk01/finalpage/2015-05-28/96ae08ee-025c-4428-94a0-ea5010786f16.PDF,2015-05-28,PDF
d0a6750e-8dc0-4598-8351-affd9b78d2c2,博彦科技：公开发行2015年公司债券募集说明书,博彦科技股份有限公司 公开发行公司债券募集说明书 股票简称：博彦科技 股票代码：002649 博彦科技股份有限公司 （BEYONDSOFT CORPORATION） （注册地址：北京市海淀区东北旺西路,http://disc.static.szse.cn/download/disc/disk01/finalpage/2015-05-22/17fdf42f-4ae1-4161-9eef-b54e51221f3b.PDF,2015-05-22,PDF
5fffe661-3055-4356-98aa-acd746f009cc,证通电子：公开发行2015年公司债券募集说明书（面向合格投资者）（第二期）,股票简称：证通电子 股票代码：002197 深圳市证通电子股份有限公司 （住所：深圳市南山区南油天安工业村8座3A单元） 公开发行2015年公司债券募集说明书 （面向合格投资者） （第二期） 主承销商,http://disc.static.szse.cn/download/disc/disk01/finalpage/2015-10-28/b3489839-a5af-4e5d-8fc7-7cb5da3d4b73.PDF,2015-10-28,PDF
28a72b88-5fcc-47af-9a26-5c62c667e197,东旭光电：公开发行2015年公司债券募集说明书,"股票代码：000413、200413 股票简称：东旭光电、东旭B 东旭光电科技股份有限公司 Dongxu Optoelectronic Technology Co., Ltd. （河北省石家庄市高新区",http://disc.static.szse.cn/download/disc/disk01/finalpage/2015-05-15/75ed751a-f3b6-42de-80c6-125c80eab3b5.PDF,2015-05-15,PDF
e1dc8054-5eb3-45df-99b3-b1cee69dbcbe,金一文化：公开发行2015年公司债券募集说明书,"金一文化公开发行公司债券申请文件 募集说明书 股票简称：金一文化 股票代码：002721 北京金一文化发展股份有限公司 BEIJING KINGEE CULTURE DEVELOPMENT CO., ",http://disc.static.szse.cn/download/disc/disk01/finalpage/2015-05-13/60e7ff70-a3d8-4665-8a1e-e88c967e484c.PDF,2015-05-13,PDF
7490bf95-ee56-4b9d-9ce2-cadd591ab455,证通电子：公开发行2015年公司债券募集说明书（面向合格投资者）,股票简称：证通电子 股票代码：002197 深圳市证通电子股份有限公司 （住所：深圳市南山区南油天安工业村8座3A单元） 公开发行2015年公司债券募集说明书 （面向合格投资者） （第一期） 主承销商,http://disc.static.szse.cn/download/disc/disk01/finalpage/2015-10-19/bbe899e8-7885-499e-b0b1-57e6b97590f5.PDF,2015-10-19,PDF
d2199cd4-cda7-4091-a7b0-8dc5e8dd92f5,华东医药：公开发行2015年公司债券募集说明书,1 2 声 明 本募集说明书的全部内容遵循《中华人民共和国公司法》、《中华人民共和国证券 法》、《公司债券发行试点办法》、《公开发行证券的公司信息披露内容与格式准则第 23 号——公开发行公司债券募集,http://disc.static.szse.cn/download/disc/disk01/finalpage/2015-05-15/e358f31a-41fa-4fd2-ac22-9d75cc2c9f91.PDF,2015-05-15,PDF
7569e03b-3b4c-40fb-84e6-c22c49863587,海航投资：公开发行2015年公司债券募集说明书（面向合格投资者）,"股票代码：000616 股票简称：海航投资 海航投资集团股份有限公司 HNA INVESTMENT GROUP CO., LTD. （辽宁省大连市中山区长江路123号长江写字楼2129） 公开发行 2",http://disc.static.szse.cn/download/disc/disk01/finalpage/2015-10-16/d4e8c0ad-809e-4a9a-885d-27d0ddcf1a23.PDF,2015-10-16,PDF
773caff4-bc96-48ab-b42b-6bc7e98459fa,西部证券：公开发行2015年公司债券募集说明书（面向合格投资者）,股票简称：西部证券 股票代码：002673 （陕西省西安市新城区东新街 232 号信托大厦） 公开发行 2015 年公司债券 募集说明书 （面向合格投资者） 主承销商、债券受托管理人 （苏州工业园区星,http://disc.static.szse.cn/download/disc/disk01/finalpage/2015-09-18/5008f352-40aa-4b17-a4b8-e8c09db8350e.PDF,2015-09-18,PDF
ab5d9fa2-5c24-4f38-bfc3-be0dc9115a6c,沃尔核材：公开发行2015年公司债券募集说明书,深圳市沃尔核材股份有限公司公开发行 2015年公司债券募集说明书 1-1-1 声 明 本募集说明书依据《中华人民共和国公司法》、《中华人民共和国证券法》、 《公司债券发行试点办法》、《公开发行证券的公,http://disc.static.szse.cn/download/disc/disk01/finalpage/2015-04-09/797c19ba-85a8-4565-8eaf-a7ef0ea3b119.PDF,2015-04-09,PDF
f32a099a-c35c-4d09-b168-d9fbdb0002b7,中洲控股：2015年面向合格投资者公开发行公司债券募集说明书,深圳市中洲投资控股股份有限公司 深圳市南山区海德一道 88 号中洲控股金融中心 A 座 39 层 2015 年面向合格投资者公开发行公司债券 募集说明书 主承销商 广东省深圳市福田区中心三路 8 号卓,http://disc.static.szse.cn/download/disc/disk01/finalpage/2015-09-17/27ef82f2-973b-436a-a068-d5e566b81cd7.PDF,2015-09-17,PDF
799f28cf-8fe1-4461-920a-0e8ab0d81024,广田股份：公开发行2015年公司债券募集说明书,"股票简称：广田股份 股票代码：002482 深圳广田装饰集团股份有限公司 Shenzhen Grandland Decoration Group Co., Ltd 公开发行 2015 年公司债券 募集",http://disc.static.szse.cn/download/disc/disk01/finalpage/2015-04-07/fb1aff81-0026-4e26-b9f1-772fd672fffd.PDF,2015-04-07,PDF
edd3fddf-847d-4f5e-be34-20aa98ad10c3,新华联：2015年公开发行公司债券募集说明书,新华联不动产股份有限公司 （注册地址：北京市通州区潞城镇人民政府北楼 209 室） 2015 年公开发行公司债券 募集说明书 保荐人（主承销商） （注册地址：重庆市江北区桥北苑 8 号） 募集说明书签,http://disc.static.szse.cn/download/disc/disk01/finalpage/2015-03-30/5776838e-eae4-4086-b9f0-87902553d4b0.PDF,2015-03-30,PDF
dae2076e-c434-4cbb-b6e3-e34d1b613c22,金鸿能源：公开发行公司债券募集说明书（面向合格投资者）,中油金鸿能源投资股份有限公司公司债券募集说明书  1  au 中油金鸿能源投资股份有限公司公司债券募集说明书  1  股票简称：金鸿能源 股票代码：000669.SZ 声 明 本募集说明书依据《中华人,http://disc.static.szse.cn/download/disc/disk01/finalpage/2015-08-25/5ed1fc3f-511d-4fb9-8327-183601a6d8fc.PDF,2015-08-25,PDF
02e9bc70-5132-4911-8680-ed64677b81a2,北京利尔：公开发行2015年公司债券募集说明书（面向合格投资者）（第一期）,股票简称：北京利尔 股票代码：002392.SZ 北京利尔高温材料股份有限公司 （住所：北京市昌平区小汤山镇小汤山工业园四号楼） 公开发行 2015 年公司债券募集说明书 （面向合格投资者） （第一期,http://disc.static.szse.cn/download/disc/disk01/finalpage/2015-08-10/1a3af679-f14d-4b3b-911c-fcdf7664591a.PDF,2015-08-10,PDF
18c8892f-804e-434e-994e-7b12fccac382,湖南黄金：公开发行2015年公司债券募集说明书（面向合格投资者）（第一期）,股票简称：湖南黄金 股票代码：002155 湖南黄金股份有限公司 （住所：长沙市雨花区芙蓉中路二段金源大酒店 16楼） 公开发行 2015年公司债券 募集说明书 （面向合格投资者） （第一期） 主承销,http://disc.static.szse.cn/download/disc/disk01/finalpage/2015-06-19/ef89d21c-00a7-4f42-823d-2600c757b406.PDF,2015-06-19,PDF
787ff3b1-dfe4-4087-843c-03b22ad572a3,中弘股份：公开发行2014年公司债券募集说明书,"股票简称：中弘股份 股票代码：000979 中弘控股股份有限公司 Zhonghong Holding Co., Ltd. （住所：安徽省宿州市浍水路 271 号） 公开发行 2014 年公司债券募集说",http://disc.static.szse.cn/download/disc/disk01/finalpage/2014-12-31/a9ac121a-5318-4a88-bb84-cf703bfcb842.PDF,2014-12-31,PDF
674ecd8f-20cc-4fcb-befb-a1d843d80119,徐工机械：2016年面向合格投资者公开发行公司债券（第一期）债券募集说明书,声 明 本募集说明书依据《中华人民共和国公司法》、《中华人民共和国证券法》、 《公司债券发行与交易管理办法》、《公开发行证券的公司信息披露内容与格式准 则第23号——公开发行公司债券募集说明书（201,http://disc.static.szse.cn/download/disc/disk01/finalpage/2016-01-07/777743d1-2137-4336-8c07-200300f1b79f.PDF,2016-01-07,PDF
c941f928-5fdc-426c-9675-2075bcca3a05,歌尔声学：公开发行可转换公司债券募集说明书,股票简称：歌尔声学 股票代码：002241 歌尔声学股份有限公司 （山东省潍坊高新技术产业开发区东方路 268 号） 公开发行可转换公司债券募集说明书 保荐机构（主承销商） 高盛高华证券有限责任公司 ,http://disc.static.szse.cn/download/disc/disk01/finalpage/2014-12-10/4e8c8269-a657-4edf-91dd-17f1c328a2e3.PDF,2014-12-10,PDF
591e5e54-b8bf-49f8-a85c-d428142a8ba4,漳州发展：公开发行2014年公司债券募集说明书,"股票简称：漳州发展 股票代码：000753 福建漳州发展股份有限公司 Fujian Zhangzhou Development Co., LTD （福建省漳州市胜利东路发展广场） 公开发行2014年公",http://disc.static.szse.cn/download/disc/disk01/finalpage/2014-12-03/15555b6b-336c-424f-9440-6c610e965dce.PDF,2014-12-03,PDF
63d949e2-69c3-4fbd-98c8-442d5c3bb2fd,长江证券：2014年公开发行公司债券募集说明书,股票简称：长江证券 股票代码：000783 长江证券股份有限公司 （湖北省武汉市新华路特8号） 2014年公开发行公司债券 募集说明书 保荐人/主承销商 （上海市浦东新区商城路 618号） 二零一四年,http://disc.static.szse.cn/download/disc/disk01/finalpage/2014-11-17/77a56f70-9f1f-42d5-892e-38f681fc3b49.PDF,2014-11-17,PDF
5fd19c9e-21e4-4d04-a229-ef3e1270bb46,金贵银业：公开发行2014年公司债券募集说明书,股票简称：金贵银业 股票代码：002716.SZ 郴州市金贵银业股份有限公司 （住所：郴州市苏仙区白露塘镇福城大道 1 号） 公开发行 2014 年公司债券募集说明书 保荐人、主承销商、债券受托管理人,http://disc.static.szse.cn/download/disc/disk01/finalpage/2014-10-30/159f0fc7-2901-4837-9fbf-80dffbfe049b.PDF,2014-10-30,PDF
5f883f67-70fb-49d5-a465-ceab8e318463,长青股份：可转换公司债券募集说明书,股票简称：长青股份 股票代码：002391 江苏长青农化股份有限公司 （注册地址：江苏省扬州市江都区浦头镇江灵路 1 号） 可转换公司债券募集说明书 保荐人（主承销商） （注册地址: 广西壮族自治区桂,http://disc.static.szse.cn/download/disc/disk01/finalpage/2014-06-18/858e9554-e7cb-4f71-827c-9cdb05f3a073.PDF,2014-06-18,PDF
23f868de-1c46-4b41-9088-99ec4e2683fc,怡 亚 通：公开发行2014年公司债券募集说明书（申报稿）,深深圳圳市市怡怡亚亚通通供供应应链链股股份份有有限限公公司司 EEtteerrnnaall AAssiiaa SSuuppppllyy CChhaaiinn MMaannaaggeemmeenntt ,http://disc.static.szse.cn/download/disc/disk01/finalpage/2014-09-25/e050d907-0152-4af3-907c-9c2b75ccb06d.PDF,2014-09-25,PDF
5fb615aa-1c9a-4d1d-8acb-51a5f7cf0d36,利源精制：公开发行公司债券募集说明书,股票简称：利源精制 股票代码：002501 吉林利源精制股份有限公司 （吉林省辽源民营经济开发区友谊工业园区） 公开发行公司债券 募集说明书 保荐人（主承销商） （北京市丰台区西四环南路 55 号 7,http://disc.static.szse.cn/download/disc/disk01/finalpage/2014-09-18/0bde421e-bf2e-400c-93de-e62e5801795f.PDF,2014-09-18,PDF
3e547e03-9e42-4116-83f9-a6253c1e3ca9,齐峰新材：公开发行A股可转换公司债券募集说明书,股票简称：齐峰新材 股票代码：002521 齐峰新材料股份有限公司 山东省淄博市临淄区朱台镇朱台路 22 号 公开发行A股可转换公司债券 募集说明书 保荐机构（主承销商） 上海市广东路 689 号 募,http://disc.static.szse.cn/download/disc/disk01/finalpage/2014-09-11/1e5afeaf-88cd-45fe-9926-e293a8dd0d4c.PDF,2014-09-11,PDF
332ef7d9-99df-4eee-aa4d-44b4c89bfa91,久立特材：可转换公司债券募集说明书,证券简称：久立特材 证券代码：002318 浙浙江江久久立立特特材材科科技技股股份份有有限限公公司司 ZZhheejjiiaanngg JJIIUULLII HHii--tteecchh MMeett,http://disc.static.szse.cn/download/disc/disk01/finalpage/2014-02-21/6c4b9d56-f122-4eee-bf39-40e9ae9f1099.PDF,2014-02-21,PDF
04273e25-aa91-4b1e-918d-bb266cb09919,荣盛石化：公开发行公司债券募集说明书,股票简称：荣盛石化 股票代码：002493 （浙江省杭州市萧山区益农镇红阳路 98 号） 公公公开开开发发发行行行公公公司司司债债债券券券募募募集集集说说说明明明书书书 保荐人（主承销商） （深圳市罗,http://disc.static.szse.cn/download/disc/disk01/finalpage/2014-08-26/3851271a-f581-4464-ba4f-b36ee7a7eb17.PDF,2014-08-26,PDF
3943a22c-7466-4327-8912-1fa885a5bfd4,万里扬：公开发行公司债券募集说明书,"浙浙江江万万里里扬扬变变速速器器股股份份有有限限公公司司 ZZHHEEJJIIAANNGG WWAANNLLIIYYAANNGG TTRRAANNSSMMIISSSSIIOONN CCOO..,, L",http://disc.static.szse.cn/download/disc/disk01/finalpage/2014-08-22/3779e824-ed34-428e-b682-e842ee158324.PDF,2014-08-22,PDF
5ccf83f1-705e-40f6-9cfb-a7ef5536e7a3,通鼎光电：公开发行可转换公司债券募集说明书（封卷稿）,股票简称：通鼎光电 股票代码 ：002491 江苏通鼎光电股份有限公司 （注册地址：吴江市震泽镇八都经济开发区小平大道 8 号） 公开发行可转换公司债券 募集说明书（封卷稿） 保荐机构（主承销商） （,http://disc.static.szse.cn/download/disc/disk01/finalpage/2014-08-13/e125004a-a330-480a-81fa-928f9b008d24.PDF,2014-08-13,PDF
1d9d11c3-0610-4252-a993-693a324c690e,渝 开 发：公开发行公司债券募集说明书,"股票简称：渝开发 股票代码：000514 重庆渝开发股份有限公司 CHONGQINGYUKAIFACO.,LTD （重庆市渝中区重庆村 55 号 2单元 39层） 公开发行公司债券募集说明书 保荐人（",http://disc.static.szse.cn/download/disc/disk01/finalpage/2014-08-08/9ac6f37d-5ddf-4340-97d7-0ab2ae8e65ad.PDF,2014-08-08,PDF
cfb47432-e388-409a-bf14-e49f1d20bb78,杰赛科技：公开发行2014年公司债券募集说明书,股票简称：杰赛科技 股票代码：002544 广州杰赛科技股份有限公司 （住所：广州市海珠区新港中路 381 号） 公开发行 2014 年公司债券募集说明书 保荐人（主承销商） （住所：广州市天河区珠江,http://disc.static.szse.cn/download/disc/disk01/finalpage/2014-07-10/5d815eca-23b7-44ff-a3f9-08c678578586.PDF,2014-07-10,PDF
4674d239-a13e-42c4-9237-ba9b5b5923f5,中超电缆：公开发行公司债券募集说明书,中超电缆 公司债券募集说明书 2-1-0 中超电缆 公司债券募集说明书 2-1-1 发行人声明 本募集说明书依据《中华人民共和国公司法》、《中华人民共和国证券法》、 《公司债券发行试点办法》、《公开发,http://disc.static.szse.cn/download/disc/disk01/finalpage/2014-07-02/381cb1c1-544c-4c08-a168-c5d81aaebbaf.PDF,2014-07-02,PDF
d989df91-a0e4-46a5-87ac-be8315a46830,中山公用：公开发行2014年公司债券募集说明书,2-1-1 股票简称：中山公用 股票代码：000685 中山公用事业集团股份有限公司 公开发行 2014年公司债券 募集说明书 注册地址：广东省中山市兴中道 18号财兴大厦北座 联席保荐人： 注册地址,http://disc.static.szse.cn/download/disc/disk01/finalpage/2014-07-01/5091f249-1ad1-425e-a3ec-5f3ceb8d018b.PDF,2014-07-01,PDF
b1594b96-a6f6-43f6-a344-e83f5a34e4b2,雏鹰农牧：公开发行2014年公司债券募集说明书,"股票简称：雏鹰农牧 股票代码：002477 雏鹰农牧集团股份有限公司 CHUYING AGRO-PASTORAL GROUP CO.,LTD （住所：新郑市薛店镇） 公开发行 2014 年公司债券 募",http://disc.static.szse.cn/download/disc/disk01/finalpage/2014-06-24/1fb7766f-5b0e-4e7c-bd95-085055a43f7f.PDF,2014-06-24,PDF
7f9f6e51-ac5e-4f31-98e5-816036074c5a,金禾实业：公开发行公司债券募集说明书,1-1 股票简称：金禾实业 股票代码：002597 安徽金禾实业股份有限公司 Anhui Jinghe Industry Co.，Ltd. （住所：安徽省滁州市来安县城东大街 127 号） 公开发行公,http://disc.static.szse.cn/download/disc/disk01/finalpage/2014-06-26/41967fa0-c91d-4e2a-a8c2-c811da29a195.PDF,2014-06-26,PDF
8dcfcd7a-fe34-4e6d-9adf-3fdb983265b8,锦龙股份：公开发行公司债券募集说明书,广东锦龙发展股份有限公司 公开发行公司债券募集说明书 1-3-1 声明 本募集说明书依据《中华人民共和国公司法》、《中华人民共和国证券法》、 《公司债券发行试点办法》、《公开发行证券的公司信息披露内容,http://disc.static.szse.cn/download/disc/disk01/finalpage/2014-06-13/60670397-f47c-491f-b575-5fabd517a67c.PDF,2014-06-13,PDF
25ef9e80-daa2-4f78-af4b-18a96bda1396,好想你：2014年度公开发行公司债券募集说明书,好想你枣业股份有限公司 公司债券募集说明书 1 股票简称：好想你 股票代码：002582 2014年度公开发行公司债券募集说明书 保荐机构（主承销商） （住所：广东省深圳市福田区益田路江苏大厦A座38,http://disc.static.szse.cn/download/disc/disk01/finalpage/2014-04-22/df7a6720-0a54-4afa-be6d-e4c360c60c5e.PDF,2014-04-22,PDF
29a69e8e-cd85-4c33-a51b-65cae3c64fad,齐翔腾达：公开发行可转换公司债券募集说明书,"淄博齐翔腾达化工股份有限公司淄博齐翔腾达化工股份有限公司 （ZIBO QIXIANG TENGDA CHEMICAL CO.,LTD.） （山（山东东省淄博市省淄博市临临淄淄区胶厂区胶厂南路南路 11",http://disc.static.szse.cn/download/disc/disk01/finalpage/2014-04-16/bb4e29f4-72cb-42d3-87ef-c47a89add51c.PDF,2014-04-16,PDF
